55.7821581057546823,12.5182835023212302
55.7821582072715714,12.5182828886246469
55.7821581818923491,12.5182830420487932
55.7821582072715714,12.5182828886246469
55.7821584914808497,12.5182828705946356
55.7821585371381019,12.5182837279781189
55.7821591461760846,12.5182828796659873
55.7821590801774292,12.5182838453422409
55.7821594151451521,12.5182835204639371
55.7821602779119914,12.5182839717777146
55.782160709295411,12.5182841974346033
55.7821609427462377,12.5182844862528828
55.7821615466830281,12.518284802172527
55.7821622622757261,12.5182850097994027
55.782163297595929,12.5182855513759357
55.7821637898768117,12.5182859755883484
55.7821647642995586,12.5182863186093591
55.7821653073388859,12.5182864359734793
55.7821657387223055,12.5182866616303681
55.7821664898332372,12.5182872212369141
55.7821672663233912,12.5182876274193138
55.7821681544694599,12.5182879253089467
55.7821686112321018,12.5182879975416892
55.7821693623430335,12.5182885571482352
55.7821699662798238,12.5182888730678794
55.7821707681492001,12.5182891258261346
55.7821713720859904,12.5182894417457788
55.7821717527109655,12.5182899742509584
55.7821722957502928,12.5182900916150803
55.7821728387896201,12.5182902089792005
55.7821734427264033,12.5182905248988448
55.7821742192165573,12.5182909310812462
55.7821750819834037,12.5182913823950237
55.7821752799159896,12.5182913192336329
55.782175625022731,12.5182914997591439
55.7821762898569773,12.5182920142343121
55.7821771526238166,12.5182924655480896
55.782177756560607,12.5182927814677338
55.7821784721532978,12.5182929890946113
55.7821789390549583,12.5182935667311686
55.7821794567150633,12.5182938375194368
55.7821800047922096,12.5182956245191477
55.7821809589369266,12.518294956732527
55.7821817151490507,12.5182943521072971
55.7821817201868768,12.5182960217428878
55.7821826235731493,12.5182956608045597
55.7821834813021624,12.5182944424827465
55.7821838568259452,12.5182961392197036
55.7821843491068279,12.5182965634321146
55.7821848058694698,12.5182966356648588
55.7821850139410742,12.5182970779072829
55.7821854199452716,12.5182974569883179
55.7821861964354255,12.5182978631707176
55.7821872317556355,12.5182984047472505
55.7821878864508705,12.518298413818604
55.7821883533525309,12.518298991455163
55.7821890181867772,12.5182995059303295
55.7821899926095242,12.5182998489513402
55.782190347855277,12.518300534880666
55.7821912411025309,12.5182996685385231
55.7821915100715984,12.5183003093364711
55.7821919160757957,12.5183006884175061
55.7821933980196292,12.5183007968229667
55.7821941846488016,12.518301708409183
55.7821950118974073,12.5183018077432902
55.7821953925223823,12.5183023402484714
55.7821959355617025,12.5183024576125916
55.782196143633314,12.5183028998550174
55.782196600395956,12.5183029720877599
55.7821971535742946,12.5183035948556967
55.782197757511085,12.5183039107753409
55.7821982497919677,12.5183043349877536
55.782198077238597,12.5183042447249981
55.78219827517119,12.5183041815636074
55.7821981635152824,12.5183042898563759
55.7821981026178193,12.5183040913008519
55.7821981888945047,12.5183041364322296
55.7821982497919677,12.5183043349877536
55.78219827517119,12.5183041815636074
55.7821981635152824,12.5183042898563759
55.7821981888945047,12.5183041364322296
55.7821983157906232,12.5183033693115
55.782199148140414,12.5183023044138331
55.782199143102595,12.5183006347782424
55.7821984579903187,12.5182991094954446
55.7821978895717692,12.5182991455554706
55.7821969659074668,12.5182984956861691
55.7821960777614052,12.5182981977965362
55.7821957580338861,12.5182978638468807
55.7821954383063741,12.5182975298972234
55.7821949307852876,12.5182977645127718
55.7821942405718119,12.5182974034617498
55.7821936011167878,12.5182967355624353
55.7821930580774605,12.5182966181983151
55.7821926266940409,12.5182963925414263
55.782192169931399,12.5182963203086821
55.7821917740662201,12.5182964466314619
55.7821910990929553,12.5182954267524789
55.782190479915954,12.5182957696607957
55.7821897897024854,12.5182954086097737
55.7821894090775103,12.5182948761045925
55.7821891756266837,12.5182945872863147
55.7821886579665787,12.5182943164980482
55.7821882012039367,12.518294244265304
55.7821876327853872,12.5182942803253283
55.7821872521604121,12.5182937478201488
55.7821865974651772,12.5182937387487954
55.7821860798050722,12.5182934679605289
55.7821857346983379,12.5182932874350179
55.7821853540733628,12.5182927549298384
55.7821848719314985,12.5182928361212404
55.782184344132375,12.5182920599291592
55.782183587920251,12.518292664554389
55.782182948465227,12.5182919966550745
55.7821826033584927,12.5182918161295635
55.7821822430115475,12.5182922944320136
55.7821821212166213,12.5182918973209656
55.7821818014891093,12.5182915633713101
55.7821815426590604,12.5182914279771751
55.7821812635509744,12.5182902817754123
55.7821807306506656,12.5182906698151069
55.782179781607141,12.5182901733699516
55.7821791421521169,12.5182895054706371
55.7821788325636163,12.5182896769247947
55.7821783047644999,12.5182889007327134
55.7821777617251726,12.5182887833685932
55.7821768989583333,12.5182883320548157
55.7821762442630984,12.5182883229834623
55.7821758636381233,12.518287790478281
55.7821749501128394,12.5182876460127961
55.7821742598993637,12.5182872849617723
55.7821734834092098,12.5182868787793726
55.7821730165075493,12.5182863011428154
